text,id,dump,url,date,file_path,language,language_score,token_count,,,,,
Fr. Damascene: Absolutely not. He would not expect that. His constant teaching was that we are to apply the teachings of the Church, the writings of the Fathers and the monastic saints, etc. to our own condition.,,,,,,,,,,,
Kevin: Father, as we wrap up, I have one final question, and itâ€™s a tough one because itâ€™s so broad. What in your opinion about Fr. Seraphimâ€™s life and writing has inspired and fascinated so many people all over the world. You mentioned Russia. They may have read more about him than people in the States. What is it about his life and his work?,,,,,,,,,,
Fr. Damascene: There are many aspects and many things that can be said about that. First of all, he was a discerner of the times. He understood the modern times very deeply, and he also understood the Orthodox faith very deeply. So he was able to cut through the deceptions of the times and give the Orthodox teaching, the teaching of the Fathers, straight. When you go to Fr. Seraphim, you find the pure teaching of the Fathers, the pure water of grace that come from those writings. Itâ€™s not distorted or twisted or artificially molded to conform to the modern mentality. You find a basic honesty in his writings, which I think is very refreshing for many people. Some people can kind of fudge a little bit. If thereâ€™s a teaching of the Church thatâ€™s a little bit too hard for our self-worshiping, pampered generation to take, they can kind of fudge a little bit, kind of soften it around the edges. Fr. Seraphim didnâ€™t do that. I think some people get turned off by that and have a hard time with it. But there are many people who want that. I really appreciate that.,,,
I should say, also, Fr. Seraphim can be very hard-hitting in his writings, because he was writing for everybody and this was going out to the world. He didnâ€™t want to compromise or sugarcoat anything. But pastorally, when he was dealing with people on a one-to-one basis, he was different. You see that in his letters. Therefore, youâ€™re dealing with a soul, and the soul has these various burdens and obstacles. He understood as a pastor that you have to reach out to a person where there are and not expect too much. As Christ said you donâ€™t want to put new wine into old bottles. So he was very careful with that. For example, when he talked with people who were involved in Eastern religions, he would take a different tone than when he was writing about Orthodoxy and the religion of the future. When he was writing to people coming out of a Charismatic background, he would be different.,,,
Kevin: Thatâ€™s an important nuance of reading him, that as a pastor he was applying that warm-heartedness and love, whereas here had to deal with a movement or large issue of the times. It might come across a little on the strong side or the hard-hitting side. Father Damascene, again," thank you very much for this wonderful interview. Itâ€™s very much appreciated.""",<urn:uuid:30e5f942-2f29-4ba9-8952-d80600febe50>,CC-MAIN-2013-20,http://ancientfaith.com/podcasts/illuminedheart/fr_seraphim_rose_the_man_the_struggler/print,2013-05-18T05:29:21Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.98776418,9709,
"Mindwave sat on the bunk of his dark cell quietly. Inside he smiled. He rubbed the back of his newly trimmed hair and over his clean shaven face. The smell of aftershave burned his nose, how long had it been since he used it? "" Pretty good."" He thought looking down at his blue jumper. The face of his enemy entered his mind. Captain Liberty. He could see the smug look on Liberty's face. Mindwave smiled to himself at all the times he had thought of killing Liberty. What a waste.
He wouldn't kill Liberty, he'd ruin him. He'd take away everything Liberty had ever loved. He'd make Liberty desperate. Desperate people did stupid things. In the end he would let Liberty unravel his own life. Mindwave leaned against the wall and lifted his butt up and pulled his release papers out from under his bed.
He glanced at them and the letter that came along with it.Not long now. He put his hands behind his head and smiled.",<urn:uuid:a91a4bcd-ba0e-487a-8441-81669a1f5cc4>,CC-MAIN-2013-20,http://andeluvia.blogspot.com/2011/07/mindwave-sat-on-bunk-of-his-dark-cell.html,2013-05-18T08:08:38Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.996704876,206,,,,,
"This is the approximate sound made on board a US submarine as it rises toward the surface, or engaged in a full dive. Iâ€™ve made few appearances lately, either here or in person at a lot of events, and I wanted to say a little bit about what Iâ€™ve been up to.
Iâ€™ve been changing things over at the Boy Scouts. Shaking them up a bit, maybe. Getting shook up, a lot. Iâ€™ve given them a lot more of my time this summer than I meant to, and itâ€™s taken its toll. The chapel service this week was the best weâ€™ve had all summer, but it was also the least well-attended; I find myself wondering if word is getting around that Iâ€™m not doing a specifically Christian service, or worse. I learned half-a-dozen new plants in the first two weeks of camp, but since then itâ€™s been nothing. I taught one group of boy scouts to recognize a couple of edible wild plants â€” so they harvested all of them and brought them to their troop to sample. Now theyâ€™re gone from camp, despite my warnings that they should not harvest ALL of them.
These are the same people who get angry at me for balancing rocks. Itâ€™s not OK to balance rocks in public places within sight of a man-made lake, but it is OK to harvest every single sample of an edible wild species despite an instructorâ€™s warnings to the contrary??
Last summer, the food was terrible and I lost weight. The new cook is good, but for all the walking and exercise Iâ€™ve been getting, Iâ€™ve not been losing weight, Iâ€™ve been gaining.
A week from Saturday, and Iâ€™ll be on a plane to Colorado Springs, CO, for ten days of USFA coachesâ€™ college. You can tell me who to see and what poetry events to check out in Colorado Springs, but frankly, I donâ€™t think Iâ€™m going to have the time.
I have a new writing assignment from folks down in GA. Havenâ€™t seen a contract, donâ€™t know what Iâ€™m supposed to get paid â€” tempted to pass on the contract for an August in the cockpit of my kayak.
Still havenâ€™t finished the July New Moon sonnet, and a couple of other poems, and feeling really ticked off about that. Getting hints from school that in the wake of a colleagueâ€™s departure, that thereâ€™s all sorts of new work for me to do, and not much in the way of compensation or recognition â€” need to be better about saying, â€œthis doesnâ€™t work for me.â€
A lot doesnâ€™t seem to be working for me. I lost my wallet this July, lost two checks, lost my ID, lost a lot of time, lost a lot of time with friends, lost a lot of time on my own with a notebook and a pen, and with Leah.",<urn:uuid:0867bd74-4b09-452f-a49a-ee70260019b5>,CC-MAIN-2013-20,http://andrewbwatt.wordpress.com/2006/07/,2013-05-18T05:08:19Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.968678534,637,,,,,
"In order to use the remote debugging WebKit's feature, I'd like to launch android's browser (from emulator) with the
How can I do this?
As far as I understand you can't launch an APK with arguments of that sort. The comments on the page you link to seem to indicate that it's not supported on Android, as well. I find it odd that the instructions appear to be specifically for Chromium if it was meant to work on all WebKit browsers.",<urn:uuid:44f9e0f5-807f-458e-ae9a-6139e28cf1b2>,CC-MAIN-2013-20,http://android.stackexchange.com/questions/11617/launch-browser-with-option?answertab=active,2013-05-18T05:57:11Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.964440107,100,,,,,
"October 1st, 2010, 04:41 PM
Thread Author (OP)
Join Date: Oct 2010
Carrier: Not Provided
Thanked 0 Times in 0 Posts
USB Tether Through VZAccess Not Working
Hello, I have mentioned this in the XDA thread, but i figured i would include it here as well.
I am having issues using the verizon usb tether plan with my phone after putting virtuous on it. What i have done so far, is installed 3.0.1 after a wipe, via rom manager. when i connect my phone to my pc (i have tried 3 different computers with the same results) and select mobile broadband as the option, some interesting things happen, first my computer makes sounds indicating usb has been unplugged and replugged, and i wait for the hardware to be recognized, which it appears to be with no error. BUT the HTC modem HW never shows up. VZAccess manager, tells me it cant find my phone.
if i look on the phone in wireless & networks, mobile network is checked, but mobile Broad Band connect is not. if i manually check/uncheck these boxes in any order, it still does not work.
if i flash my phone back via clockwork, to my stock 2.1 just after root. and plug my phone in, i select broadband, and the hw appears in device manager, and vz access sees it, and connects online immediately.
i was asked at xda what antenna i am running 2.15.00.07.28. Any suggestions or help you can provide would be great. I really like the Virtuous rom, just dont like not being able to usb tether for work.",<urn:uuid:9ed96b84-65c9-4717-b06a-3ee923a15d8f>,CC-MAIN-2013-20,http://androidforums.com/virtuous/190330-usb-tether-through-vzaccess-not-working.html,2013-05-18T05:26:01Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.940116465,353,,,,,
"Last week AllThingsD broke the story that Google was hiring most of the team from Milk, a startup founded by Kevin Rose that was working on iPhone apps. Milkâ€™s first project was an app called Oink that let users rate items, but that service was shut down last week, likely because of the talks with Google.
We still donâ€™t know Kevinâ€™s exact role on the Android team, but Matt Lynley of Business Insider thinks he will be helping with design. They learned that Google only hired the product team from Milk, while the engineers on the team were not offered jobs. Former Milk employee Amber Reyngoudt told Business Insider that Google was â€œlooking to add design talent.â€
I never had the chance to play with Oink, but some people described it as â€œeasily one of the best-looking apps on the iPhone.â€ Check out the YouTube trailer below to get a feel of what it looked like.
We have been pretty happy with the latest changes in Androidâ€™s look, since Google hired Matias Duarte as Senior Director of Android User Experience. However, itâ€™s still easy to point out some native Google apps that need updating, so maybe the Milk team can help with that.
What parts of Android do you think need design help?
Update: Google employee Dan Morrill confirms that Kevin Rose is working on Google+. It appears Business Insider read too much into their conversations with former Milk employees.",<urn:uuid:5a2292e2-c042-47a4-b260-39c6bded8a9f>,CC-MAIN-2013-20,http://androidtabletupdate.com/tag/milk/,2013-05-18T05:23:26Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.974532187,304,,,,,
"125 ratings (3.728 average)
What's new in this version (1.8):
- Added Circle Line Extension/LRTs
- Travel time open a link to transitlink eguide now
Added MRT Survival Map(Credits to Unknown Kind Soul)
Fix crash issue in some devices
Bug fix to linking to wrong filename
Rotated the system map for easier view, decided to just do this instead orientation detection to ke
The most comprehensive app for travellers of Singapore MRT Singapore, providing features such as locating stations in Google Map, calculating travel time and a full MRT system map.
Useful to both locals and foreigners
Part of the series of local Singapore Apps(SGNumbers, SGTrains, SGPools, SGPools Sports) developed by me.
keywords: singapore, sg, train, mrt, rail, smrt, sbs, north south line, east west line, changi airport extension, north east line, circle line",<urn:uuid:abeacfac-6d0b-436f-8dd3-2c54de5b42e7>,CC-MAIN-2013-20,http://androlicious.com/details/com.zx.sgtrains,2013-05-18T05:58:51Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.837918162,206,,,,,
"The Idea of the Classic in
English 560, Spring 2001
Office: (973) 353-5279x516; 516 Hill Hall.
Hours: Monday, 2:30-4:00, and by appointment (appointments
Home: (609) 882-4642 (before 10 p.m.!).
E-mail: email@example.com (the best way to
Listserv: lynch560 @ andromeda.rutgers.edu (for the whole
English 560 involves the following responsibilities on your part:
- Written Assignments: There will be two argumentative
and analytical papers, the first of eight to ten pages, the
second either a new paper of eight to ten pages, or
an expansion of your first paper to fifteen to twenty
- Annotated Bibliographies: Each student will prepare an
annotated bibliography on one day's reading or another apropos
critical or historical topic.
- In-Class Reports: You'll be expected to give a brief
presentation on the reading the same day you present your
annotated bibliography. Details are below.
Virtually all the readings will be available on-line on the World
Wide Web; copies of most pieces will also be available on reserve
in Dana Library. For easily available works too long to print or
read on-screen (Paradise Lost, Tom Jones, &c.),
you're encouraged to find your own edition. A few pieces will be
available as photocopies from Print Media Services at 160
Reports and Annotated Bibliographies
Each student will be particularly responsible for the readings on
one day of the semester, producing and distributing (on paper or
by E-mail) a short annotated bibliography of relevant criticism
and then beginning class with an oral report of between ten and
fifteen minutes. The report should begin with a very brief
discussion of the annotated bibliography the student has
prepared, giving a quick overview of the major scholarship on the
topic. Thereafter, the topic is anything relevant to the day's
reading material. A good report will raise as many fruitful
questions as possible and get discussion rolling. Anything
that will help -- handouts, short readings for the rest of the
class -- is welcome and encouraged.
Schedule of Class Meetings
- 18 Jan.:
- Introduction (class business, &c.).
- 25 Jan.:
- Aristotle, Poetics;
Art of Poetry.
- 1 Feb.:
- John Milton, Paradise
Lost, front matter and books I-III; Richard Bentley's
edition of Paradise
Lost, Preface and Book I; Samuel Johnson, selections from
Life of Milton.
- 8 Feb.:
- Milton, Paradise
Lost, books IV and IX; John Dryden, selections from The
State of Innocence; Joseph Addison, selections from The
Spectator; William Blake, The Marriage of Heaven and
Hell, plates 4, 5, and 6; Percy
Bysshe Shelley, selections from A
Defence of Poetry.
- 15 Feb.:
- Dryden, The
Ã†neis of Virgil, books I and IV; Alexander Pope, The
Iliad of Homer, book I; Walter Jackson Bate, selections
from The Burden of the Past and the English Poet
- 22 Feb.:
- Jonathan Swift, The
Battle of the Books; Alexander Pope, An
Essay on Criticism.
- 1 March:
- Alexander Pope, The
Rape of the Lock.
- 8 March:
- John Dryden, selections from An
Essay of Dramatick Poesie; John Dryden and William
Tempest; or, The Enchanted Island. First Paper
- 15 March:
- No Class: Spring Break.
- 22 March:
- Alexander Pope, Preface
to The Works of Shakespear; Nahum Tate, King
Lear; Samuel Johnson, notes
on King Lear.
- 29 March:
- Samuel Johnson, ""Drury-Lane
Prologue"" and selections from the Preface
to Shakespeare; Elizabeth Montagu, Introduction
to An Essay on the Writings and Genius of Shakespear;
selections from Michael Dobson, The Making of the National
- 5 April:
- Henry Fielding, Tom
Jones, books 1-5.
- 12 April:
- Fielding, Tom
Jones, books 6-10.
- 19 April:
- No Class: I'll be galivanting in New
- 26 April:
- Fielding, Tom
Jones, books 11-18. Second Paper Due.",<urn:uuid:d94b1a86-9359-4a0b-8bd3-0a5fac2f900e>,CC-MAIN-2013-20,http://andromeda.rutgers.edu/~jlynch/01/560/,2013-05-18T06:20:50Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.788569212,1007,,,,,
"So, it seems I really like working with Input Methods.
This time I present you the Qt4 input context plugin for Hildon Input Method. So for now all Qt4 applications can make use of the maemo keyboard.
The code is still in its initial stage, but it's working so far. You can grab it from here.
Contributions are really welcome. If you want to help, please consider looking at the FIXME list on qhildoninputcontext.cpp :).
UPDATE: Thanks to Rodarvus to point me out that qhildoninputmethod.cpp didn't exist, changing to qhildoninputcontext.cpp :D",<urn:uuid:3efbace9-98ac-4ed3-a97d-94ef0f1ff7ff>,CC-MAIN-2013-20,http://andrunko.blogspot.com/2008/05/maemo-keyboard-on-qt4-applications.html,2013-05-18T06:25:23Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.908643842,141,,,,,
"Multi Multi award winning film
Produced by multi-award winning film maker Alastair Lee. Alastair is renowned for his innovative camera work and creative editing and rates this latest production is his most spectacular yet. Incorporating the best of British climbing featuring Steve McClure, Andy Kirkpatrick & Ian Parnell and Dave Birkett. The three main films on the dvd are;
MAGIC NUMBERS (sport)* Steve McClure is Britainâ€™s most accomplished sport climber as the awesome action footage in this mini profile demonstrates. Featuring Steve on his many 9aâ€™s at Britainâ€™s steepest limestone crags including his latest Kilnsey crimpfest. Plus an 8c first ascent and an 8b flash during the late hours of a French climbing festival, party! (26mins)
PATAGONIAN WINTER (alpine)*Andy Kirkpatrick is a pioneer of winter climbing in Patagonia with many hair-raising ascents to his name. This hilarious film documents his latest Patagonian horror show; an attempt at the first winter ascent of Torre Egger with fellow alpinist Ian Parnell. (31mins)
SKYE WALL (trad)* Dave Birkett goes in search of his dream line in the remote setting of Skyeâ€™s famous Cuillin Range. This stunning and gripping adventure results in one of the yearâ€™s most significant first ascents; Skye Wall E8 6b. (20mins)
Andy Kirkpatrickâ€™s Survival Tips
Ian Parnell contemplates Mountaineering
Ste Macâ€™s Rainshadow uncut
Dave Birkett Cam Crag E9 First Ascent
Pembrokshire E9 repeat by Bikett
Canadian Chaos - madcap Canadian crags road trip by Aaron Mooar(20 mins).
- WINNER OF BEST ADVENTURE FILM AND PEOPLEâ€™S CHOICE AT THE 2007 KENDAL MOUNTAIN FILM FESTIVAL
- WINNER BEST FILM ON MOUNTAINEERING AT THE 2008 VANCOUVER MOUNTAIN FILM FESTIVAL
- WINNER BEST OF FESTIVAL at the 5 Point Film Festival, USA
- WINNER BEST OF BEST ADVENTURE FILM at the Montreal Film Festival 2008
- WINNER BEST CLIMBING/MOUNTAINEERING FILM award at the Taos Mountain Film Festival 2008
- WINNER BEST EXPEDITION FILM and HONOURABLE MENTION at the Poprad mountain film festival 2008
- WINNER JURY AWARD, BANFF MOUNTAIN FILM FESTIVAL 2008
Not wanting to blow my own trumpet but the best bit on this ubber cool film from Al Lee is mine and Ianâ€™s Patagonia Winter instalment, due primarily to the fact thereâ€™s no climbing on it!
I think Al is one of the most talented climbing film makers, and in Patagonia winter this highlighted as he takes hours of footage where nothing happens, a minute when something does*, and a bunch of great photos, and produces what Yvon Chuinard described as one of the best climbing films ever.
Patagonia winter stands out as a testament to Alâ€™s skill as a film maker, and the simple humour of two climbers on the edge of a nervous breakdown",<urn:uuid:6ddd2340-f826-456f-9eb8-20122eaaafbe>,CC-MAIN-2013-20,http://andy-kirkpatrick.com/shop/product/psyche,2013-05-18T06:25:38Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.876550257,714,,,,,
"It's not easy being bigger than Jesus right now. I'm actually getting death threats from a few of the non-believers. Don't worry, I forgive you.
If I ever mysteriously stop posting anymore, it's either because one of them got to me, or I'm just too busy on my national Starbucks and Wal-Mart tour.
Hopefully I'll get to make my first public television appearance before I would have to go into hiding or permanent touring of the country again.",<urn:uuid:faba9506-f965-4a6e-b598-d1de762e2654>,CC-MAIN-2013-20,http://andykaufmanreturns.blogspot.com/2004/05/bigger-than-jesus.html,2013-05-18T06:30:42Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.981483102,99,,,,,
"Below, I essentially replicate his results with the purpose of trying to reproduce them in a way that is a little easier for mere mortals like myself to digest. Instead of showing the entire distribution, I use mean values for each group. Razib concludes:
The general qualitative result: American conservative Protestants are in the main to the center or social liberal end of Muslim public opinion. They are not comparable at all to Muslim reactionaries.As the averages make clearer, conservative Protestants (defined here as those who expressed a preference for the Republican party) are in fact more liberal on each of these issues than Muslims in any of the countries included are. Keep in mind, the comparison here is between conservative Protestants and all Muslims, not just between evangelicals and reactionary Islamists. The latter comparison would show conservative Protestants to be even more liberal relative to Muslims than this comparison does.
Finally, using standard deviation values reported in the WVS, each of the tables also shows where the average conservative Protestant fits into the Muslim distribution*. So, on the question of the justifiability of homosexuality, the average conservative American Protestant is at 71st percentile of the Muslim population. Because the wife-beating question is inverted, the figure shows where the average conservative Protestant falls on the another-black-eye-to-explain-to-the-neighbors-is-unjustifiable distribution. The higher the value (on a 1-10 scale), the more justifiable the act or behavior in question is viewed as being:
|Conservative Protestants (US)||3.2|
|Conservative Protestant percentile among Muslims||71st percentile|
|Conservative Protestants (US)||3.5|
|Conservative Protestant percentile among Muslims||73rd percentile|
|Man to beat his wife||Score|
|Conservative Protestants (US)||1.3|
|Conservative Protestant percentile among Muslims||63rd percentile|
WVS variables used: V185, V231(Republican), V202, V204, V208
* Arrived at by simply averaging the averages of each of the Muslim groups on each question. This skews Muslim opinion towards that of the Middle East and North Africa and away from South Asia, which, in terms of sheer numbers, is unrepresentative of the world's roughly 1.6 billion Muslims. Indonesia, Pakistan, India, and Bangladesh all have far more Muslims than any of the MENA countries do, but with the exception of Pakistan, when Americans think of Muslims, they primarily have Arabs and Persians in mind.",<urn:uuid:72d93b86-e729-4691-baf5-73415c854495>,CC-MAIN-2013-20,http://anepigone.blogspot.com/2012/05/religious-conservatives-in-us-more.html?showComment=1336500736575,2013-05-18T07:19:36Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.893719494,515,,,,,
"- Action research (6 posts)
- Artist CPD (11 posts)
- Barriers to participation (2 posts)
- Change management (8 posts)
- Co-construction (3 posts)
- Community cohesion (12 posts)
- Creative curriculum development (13 posts)
- Creative teaching and learning (28 posts)
- Cross-curricular working (21 posts)
- Developing school ethos (6 posts)
- Disability awareness (4 posts)
- Diversity (3 posts)
- Exchanges and trips (4 posts)
- Experiential learning (6 posts)
- Extracurricular work (3 posts)
- Learning outcomes for artists (23 posts)
- Learning outcomes for teachers (27 posts)
- Learning outcomes for young people (37 posts)
- Learning styles (13 posts)
- Mentoring (2 posts)
- Outdoor learning environment (1 post)
- Parent engagement (4 posts)
- Participation and engagement (29 posts)
- Partnerships (37 posts)
- Role of the practitioner (32 posts)
- School networks (2 posts)
- Teacher CPD (17 posts)
- Whole school working (13 posts)
- Young people in decision making role (9 posts)
- Youth leadership (5 posts)
- Youth voice (16 posts)
Select from the categories above, and scroll over the thumbnails to view information about each resource. You can download many of the resources as PDFs, view film or listen to audio.
A New Direction Schools Forum: Effective Partnership WorkingThis resource summarises key ideas from schools and arts & cultural organisations from a series of discussions around six differentâ€¦
A Personal Journey through Preferred Learning StylesAn essay written by a creative practitioner who undertook action research into students' preferred learning styles and creativity.
Artists and Teachers PartnershipsAn essay exploring partnerships between creative practitioners and teachers from an Early Years setting and a Secondary school.
Arts Beyond the ClassroomA film documenting the experiences of the pupils and parents in the Arts Beyond the Classroom project.
Beneath the HoodA pack including a poignant film portrait of students at a PRU, poetry cards and a resource guide for similarâ€¦
Building PartnershipsAn essay describing three effective partnership projects delivered in two primary schools and one FE College.
Co-construction of LearningA case study exploring examples of creative projects which supported young people to guide school change through 'co-construction'.
Connecting Countries: London to VancouverA film of a group of Secondary School students who journey to Vancouver for the 2010 Winter Paralympic Games.
Creative Interventions in the English FacultyAn essay providing an arts organisation's perspective of creative teaching strategies within an East London school's English curriculum.
Creative Teaching and LearningA case study discussing the ways creative programmes have supported the development of creative teaching and learning.
Creativity and ChangeAn essay exploring structural and institutional change through creative programmes in three primaries and one special school.
Cross-Curricular Creative ProjectsAn essay describing cross-curricular approaches in 3 primary schools and 1 secondary school in East London.
Developing a Learning Strategy for ArtsadminA paper detailing the development of an arts organisation's education programme in partnership with artists and local schools.
Engaging Parents Creatively in the Foundation StageA paper presenting two examples that aimed to increase parental engagement and community involvement in the pupils' work.
Forensic Science Murder MysteryA film documenting a cross-curricular drama project with secondary school students inspired by a TV crime series.
Grove Park Special School Takes Over the Borough of BrentA film made by students with a range of physical and learning disabilities who investigate their local area.
ImagiNationA film charting an 18 month whole school cross-curricular project culminating in a community carnival.
Imagine NationA short film of a poem and set of accompanying activities for literacy lessons exploring creativity and imagination.
Institutional ChangeA paper exploring two different approaches to whole school change in a Special School and a Secondary School.
IPC Media Schools Design ProgrammeAn essay describing the IPC Media Schools Design Programme, a graphic design work-related learning programme initiated in 2005.
Learning about Learning: Preferred Learning Styles and CreativityA publication exploring education approaches to preferred learning styles. Essays and a toolkit of lesson activities are included.
London to Beijing - a Dance TravelogueA film about dance students from a Further Education college who visit a dance school in Beijing, China.
Making Things Happen - HereA project case study and two films. A group of Primary Schools imagine something extraordinary for their community.
Olympics Literacy ResourceA set of classroom resources for all year groups for creating poetry around the theme of the Olympics.",<urn:uuid:69d15397-ebe5-4147-830d-84d945741e63>,CC-MAIN-2013-20,http://anewdirection.org.uk/knowledge/resources?category=370,2013-05-18T07:13:09Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.888793468,979,,,,,
"26 Jan. 2009
Getting the Most Out of Ancestry.ca
Lesley Anderson, Partnership Development and Content Specialist, Ancestry.ca
Tips and tricks on how to use the database search engine of Ancestry.ca to improve your chances of success.
Mini-presentation: Guy Lafontaine on ""Web Page Not in Your Language? You Will Need Help for Your Research to Continue.",<urn:uuid:35511edd-ac22-4d64-b3e9-6a891a425003>,CC-MAIN-2013-20,http://anglo-celtic-connections.blogspot.com/2009/01/lesley-anderson-at-ogs-toronto-branch.html,2013-05-18T07:20:31Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.7974177,82,,,,,
"This is not an attack.
This is a response.
I woke up at 4 oâ€™clock in the morning thinking about you, Geraldine.
I lay there listening to my sorta-beagles snore and wondered if you really think that Senator Obama is still in this race solely because he is a black man.
I donâ€™t know you, Geraldine, and I donâ€™t assume a person is decent simply because they hold a certain status in the Democratic Party and feminist history. This bitch has never met you, but I sure as shit know what it is like to have someone attribute my success to my being black.
Itâ€™s the freakiest mind fuck out there to have someone treat what has been the source of oppression like it is the â€œitâ€ benefit of 2008.
But you know that, donâ€™t youâ€¦Geraldine?
And it is a sadly powerful attack that dismisses all the hard work; the years spent biting your tongue, the ass whoopings you chose to hold back and the cussing outs that never happened even though not telling someone about themselves almost caused you physical pain.
""If Obama was a white man, he would not be in this position,"" Ferraro said. ""And if he was a woman (of any color) he would not be in this position. He happens to be very lucky to be who he is. And the country is caught up in the concept.""
Which I translate to mean that you, Geraldine, think Alan Keyes just had bad timing.
Letâ€™s get real, Geraldine. You donâ€™t give a flying shit whether you offend the hell out of some people as long as your message gets through to the right people. The kind of people who hear a quote like that and are thankful that someone said itâ€¦fucking cheer when they hear it then eagerly e-mail it to five friendsâ€¦and canâ€™t believe youâ€™re catching hell for it.
â€¦who you need to fire up and are confident the tried and true fuel of 'gender trumps race' will get it done and bring in some money.
This trifling ass shit has left me unable to imagine a scenario where I cast the vote people risked their lives and died to achieve for me for a candidate who's campaign insults what I stand for and the principles I believe in.
This has been so fucking not nice.
And next time donâ€™t bother with the â€œand if he was a woman (of any color)â€ pander, okay?
I havenâ€™t been caught up in that unified sisterhood concept yet, honey...and your verbal malfunction didnâ€™t help with that shit one bit.
Iâ€™m not attacking you because you are white.
This is coming at you because youâ€™re wrongâ€¦",<urn:uuid:f70b6969-82c9-4770-a33f-9dbec7dd5fa4>,CC-MAIN-2013-20,http://angryblackbitch.blogspot.com/2008/03/dear-geraldine.html?showComment=1205339460000,2013-05-18T08:08:48Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.956721663,596,,,,,
"Practicing the Fine Art of Bitchitude
Another day, another batch of news copters circling the block. I have a nice flat roof - is it wrong to lay out Christmas lights that read ""bleep you, Rod?"" It would make the local news...
guess that makes me a psychopath because i only comb mine on good days :) i watched 1600 pennsylvania ave. on msnbc last night- for about 20 minutes. in that time, david shuster tried his darnedest to interview 2 psychiatrists and convince them that rod was crazy. they weren't buying and i don't either. he's a politician who has had no accountability- and since we have had an entire federal government like that for at least the past 8 years, does that make all of them certifiable? no- it just makes them criminal. instead of trying to make him crazy (or any of the rest) how about we start prosecuting? gah!
There is one good thing that will come out of this. SOMEONE is going to get the chance to make a lot of special new friends in prison! Bad hair and all.Illinois voters should get to vote which prison he goes to. Maximum or minimum security.
Ok, OK. Yabida Yabida. Done well. But now I see where Move-on.org got it's name.Next...
Shark Fu, you don't need to post this, but before Christmas, do you have another good recipe you can share with us? I've made your corn casserole dish three times and experiemented in three different ways and it comes out good every time. It's now a standard in my home.Otherwise enjoy your fine blog, as usual.
Post a Comment",<urn:uuid:b20d85f4-143e-43d4-88e7-58659cc17701>,CC-MAIN-2013-20,http://angryblackbitch.blogspot.com/2008/12/proof-is-in-his-hair.html,2013-05-18T06:51:29Z,s3://commoncrawl/crawl-data/CC-MAIN-2013-20/segments/1368696381249/warc/CC-MAIN-20130516092621-00000-ip-10-60-113-184.ec2.internal.warc.gz,en,0.973787248,360,,,,,
